Full_Date,Holidays_Count,Days,PM2.5,PM10,NO2,SO2,CO,Ozone,AQI,Weekday,IsWeekend,AQI_Category,PM2.5_PM10_Ratio,NO2_SO2_Ratio
2024-06-03,0,1,72.46,176.55,28.08,34.13,0.82,73.23,162,Monday,0,Moderate,0.4104219535303339,0.8227363543110592
2024-06-04,0,2,100.2,321.78,29.47,33.24,1.09,76.55,214,Tuesday,0,Poor,0.3113928674438167,0.886582164084788
2024-06-05,0,3,174.68,385.98,26.75,33.55,0.84,61.52,287,Wednesday,0,Poor,0.4525622972029044,0.7973171990112671
2024-06-06,0,4,95.89,192.09,28.02,32.8,0.76,76.98,210,Thursday,0,Poor,0.4991930605865448,0.854268032235356
2024-06-07,0,5,79.87,283.4,27.39,33.96,0.72,73.87,214,Friday,0,Poor,0.28182779527777724,0.806536864977366
2024-06-08,0,6,63.06,240.76,27.02,35.63,0.77,75.39,232,Saturday,1,Poor,0.26192057393584595,0.7583494924643579
2024-06-09,1,7,60.8,163.39,27.16,36.19,0.78,87.82,146,Sunday,1,Moderate,0.37211577378568006,0.7504833516210689
2024-06-10,0,1,59.48,154.34,40.46,36.31,0.8,99.56,127,Monday,0,Moderate,0.38538289585441904,1.1142932761516726
2024-06-11,0,2,116.26,488.18,86.85,43.89,1.03,82.55,290,Tuesday,0,Poor,0.23814985787722034,1.9788102121644535
2024-06-12,0,3,84.83,242.7,86.53,40.23,1.02,80.15,207,Wednesday,0,Poor,0.34952614958689127,2.1508818914039542
2024-06-13,0,4,88.39,227.61,78.79,37.29,0.8,74.52,181,Thursday,0,Moderate,0.3883396868178161,2.112898333896934
2024-06-14,0,5,119.33,292.07,20.66,34.18,0.67,65.9,191,Friday,0,Moderate,0.40856642556351475,0.6044468682133212
2024-06-15,0,6,75.45,209.51,20.72,34.55,0.71,66.45,225,Saturday,1,Poor,0.36012599111612853,0.5997103908218839
2024-06-16,1,7,78.72,214.94,20.82,36.78,0.83,64.98,186,Sunday,1,Moderate,0.3662417248422013,0.5660683615909837
2024-06-17,1,1,73.52,190.0,20.71,38.74,0.84,62.7,163,Monday,0,Moderate,0.3869473480554027,0.5345894335081482
2024-06-18,0,2,119.43,341.42,20.47,37.67,0.83,50.85,201,Tuesday,0,Poor,0.34980375051831325,0.5434030943979042
2024-06-19,0,3,136.96,376.58,40.48,35.17,0.76,51.81,353,Wednesday,0,Very Poor,0.3636942916858492,1.1509806224109687
2024-06-20,0,4,54.47,126.55,51.43,33.14,0.82,80.74,173,Thursday,0,Moderate,0.4304227237911716,1.5519005576642855
2024-06-21,0,5,75.64,182.23,52.63,33.03,1.11,52.8,163,Friday,0,Moderate,0.415079821375195,1.5933994570392196
2024-06-22,0,6,84.39,172.96,54.91,32.99,1.33,56.11,169,Saturday,1,Moderate,0.48791625301131747,1.6644432663100128
2024-06-23,1,7,76.36,145.92,54.21,33.04,1.23,59.68,155,Sunday,1,Moderate,0.5233004027343474,1.6407380021979412
2024-06-24,0,1,62.69,127.83,52.71,33.27,1.18,55.03,116,Monday,0,Moderate,0.490416921660258,1.5843097131620938
2024-06-25,0,2,83.78,149.67,52.5,33.84,1.24,53.22,158,Tuesday,0,Moderate,0.5597647785284441,1.5514179812594615
2024-06-26,0,3,60.63,111.43,52.0,34.95,1.13,40.56,146,Wednesday,0,Moderate,0.5441083600369415,1.4878393453964673
2024-06-27,0,4,45.35,68.22,49.09,34.34,0.89,29.85,75,Thursday,0,Satisfactory,0.6647609696920302,1.429527830655844
2024-06-28,0,5,203.38,305.14,55.51,36.08,1.12,34.26,192,Friday,0,Moderate,0.6665137095590972,1.5385250724708779
2024-06-29,0,6,1000.0,391.0,52.22,35.74,1.23,28.38,192,Saturday,1,Moderate,2.557544691622898,1.4611075934226094
2024-06-30,1,7,58.0,149.27,49.06,35.04,1.0,31.46,186,Sunday,1,Moderate,0.38855762118593007,1.400113755675298
2024-07-01,0,1,55.0,85.25,49.12,35.33,0.82,30.33,85,Monday,0,Satisfactory,0.6451612146438458,1.3903194479707195
2024-07-02,0,2,37.15,129.17,48.37,35.84,0.9,30.18,128,Tuesday,0,Moderate,0.2876054588832191,1.349608998434989
2024-07-03,0,3,31.87,131.83,48.71,35.07,1.02,30.14,122,Wednesday,0,Moderate,0.24175072125079863,1.3889360168417402
2024-07-04,0,4,39.3,89.27,47.7,35.15,0.9,30.15,60,Thursday,0,Satisfactory,0.4402374324815243,1.3570408657067239
2024-07-05,0,5,22.78,62.75,46.9,35.32,0.85,30.4,88,Friday,0,Satisfactory,0.3630278305931744,1.3278591936978499
2024-07-06,0,6,14.74,123.29,46.63,35.41,0.78,30.36,64,Saturday,1,Satisfactory,0.11955550980975668,1.3168592722792227
2024-07-07,1,7,11.53,77.71,45.99,35.66,0.68,30.22,76,Sunday,1,Satisfactory,0.14837213378302228,1.2896799524172877
2024-07-08,0,1,14.12,81.54,46.24,35.67,0.69,30.27,58,Monday,0,Satisfactory,0.1731665227904681,1.2963270826108542
2024-07-09,0,2,50.66,121.38,53.32,35.86,1.18,30.2,105,Tuesday,0,Moderate,0.4173669123935646,1.4868930599852035
2024-07-10,0,3,62.21,178.49,54.44,35.96,1.76,30.56,140,Wednesday,0,Moderate,0.3485349124021002,1.5139039171568638
2024-07-11,0,4,34.43,120.46,50.73,36.0,1.09,31.76,108,Thursday,0,Moderate,0.2858209956980744,1.40916627523159
2024-07-12,0,5,24.39,100.11,48.13,35.98,0.74,37.25,99,Friday,0,Satisfactory,0.24363198045829781,1.3376872324382345
2024-07-13,0,6,27.19,98.64,49.9,36.22,0.95,40.64,96,Saturday,1,Satisfactory,0.27564879606155757,1.377691502569988
2024-07-14,1,7,33.96,108.45,49.54,36.35,1.01,40.7,97,Sunday,1,Satisfactory,0.313139666838205,1.3628606979750486
2024-07-15,0,1,22.2,40.0,48.38,36.37,0.93,40.5,61,Monday,0,Satisfactory,0.5549998612500346,1.330216846242275
2024-07-16,0,2,29.96,72.82,46.26,36.63,0.9,40.61,58,Tuesday,0,Satisfactory,0.4114253760745158,1.2628989181275132
2024-07-17,1,3,21.48,74.96,46.98,36.57,0.81,40.6,77,Wednesday,0,Satisfactory,0.2865527899476001,1.2846592057262218
2024-07-18,0,4,23.33,84.65,48.2,36.61,1.0,40.69,71,Thursday,0,Satisfactory,0.27560540158235064,1.316579809729634
2024-07-19,0,5,31.92,106.91,50.23,37.43,1.17,40.73,98,Friday,0,Satisfactory,0.29856886179320347,1.341971321941939
2024-07-20,0,6,29.1,113.3,48.95,38.25,0.95,40.78,61,Saturday,1,Satisfactory,0.2568402244624692,1.2797382275194176
2024-07-21,1,7,26.59,91.06,47.88,38.62,0.91,40.86,95,Sunday,1,Satisfactory,0.2920052391823809,1.2397718177701145
2024-07-22,0,1,18.62,66.9,47.46,37.71,0.92,48.36,72,Monday,0,Satisfactory,0.27832581788851746,1.2585517744492773
2024-07-23,0,2,27.54,81.92,49.68,33.05,0.92,55.73,75,Tuesday,0,Satisfactory,0.33618159958720706,1.503176549719652
2024-07-24,0,3,23.78,78.8,47.51,28.85,0.66,23.67,71,Wednesday,0,Satisfactory,0.3017766114496686,1.6467931900196913
2024-07-25,0,4,25.12,75.27,45.17,37.6,0.61,55.5,90,Thursday,0,Satisfactory,0.333731854160774,1.2013294677315245
2024-07-26,0,5,29.09,86.08,34.46,37.42,0.65,36.08,66,Friday,0,Satisfactory,0.33794141055513355,0.9208976694554597
2024-07-27,0,6,26.31,95.5,33.88,36.42,0.67,29.93,110,Saturday,1,Moderate,0.27549735335106246,0.9302578445200865
2024-07-28,1,7,20.81,76.48,33.92,36.31,0.62,28.52,72,Sunday,1,Satisfactory,0.27209724475715935,0.9341776551424799
2024-07-29,0,1,24.23,79.56,35.94,36.26,0.54,50.37,73,Monday,0,Satisfactory,0.304549986858976,0.9911745749656439
2024-07-30,0,2,26.71,95.99,33.47,35.57,0.57,39.85,93,Tuesday,0,Satisfactory,0.27825812290258123,0.940961219859089
2024-07-31,0,3,23.45,83.63,33.17,36.39,0.52,47.8,95,Wednesday,0,Satisfactory,0.2804017361710228,0.9115139017549047
2024-08-01,0,4,10.9,44.1,33.52,36.84,0.56,46.13,55,Thursday,0,Satisfactory,0.24716547683322518,0.9098803176220636
2024-08-02,0,5,20.71,69.78,34.2,36.97,0.63,42.62,72,Friday,0,Satisfactory,0.2967898686171011,0.9250741344132718
2024-08-03,0,6,18.74,61.84,35.11,37.14,0.52,33.3,62,Saturday,1,Satisfactory,0.303040054488995,0.9453416948460702
2024-08-04,1,7,14.39,52.32,33.61,37.08,0.46,29.08,60,Sunday,1,Satisfactory,0.2750381737312359,0.9064183100274245
2024-08-05,0,1,13.15,49.18,33.04,37.03,0.45,35.48,46,Monday,0,Good,0.2673850615321144,0.8922492864571194
2024-08-06,0,2,15.28,49.9,34.9,37.35,0.48,35.45,50,Tuesday,0,Good,0.30621236348449626,0.9344040336267646
2024-08-07,0,3,11.7,39.39,35.57,36.78,0.48,29.37,47,Wednesday,0,Good,0.2970296275629277,0.9671014227565462
2024-08-08,0,4,14.64,55.45,34.93,36.33,0.51,29.81,54,Thursday,0,Satisfactory,0.2640215935037703,0.9614640898805147
2024-08-09,0,5,13.89,50.56,33.62,35.61,0.5,32.32,52,Friday,0,Satisfactory,0.2747230469297771,0.9441165559908575
2024-08-10,0,6,17.06,62.46,35.28,35.75,0.57,29.54,58,Saturday,1,Satisfactory,0.2731347625464677,0.9868528708103858
2024-08-11,1,7,9.61,35.52,36.42,35.81,0.55,25.86,47,Sunday,1,Good,0.27055172563296004,1.0170340639391051
2024-08-12,0,1,13.45,44.33,35.31,34.65,0.47,26.16,45,Monday,0,Good,0.3034062027055712,1.019047324950267
2024-08-13,0,2,14.49,42.72,41.39,35.34,0.59,31.71,50,Tuesday,0,Good,0.33918531386111567,1.1711937829106442
2024-08-14,0,3,24.66,72.63,43.01,45.61,0.7,32.13,57,Wednesday,0,Satisfactory,0.33952907345049244,0.9429947504944637
2024-08-15,1,4,15.97,57.11,44.38,35.05,0.62,27.99,68,Thursday,0,Satisfactory,0.27963574161517396,1.266190794239431
2024-08-16,0,5,15.37,45.43,44.28,36.21,0.5,27.77,55,Friday,0,Satisfactory,0.3383226197837068,1.222866273718234
2024-08-17,0,6,13.74,59.91,46.1,35.45,0.6,29.61,58,Saturday,1,Satisfactory,0.22934397774261764,1.300422764337725
2024-08-18,1,7,0.05,63.19,44.26,34.67,0.58,26.63,67,Sunday,1,Satisfactory,0.0007912643153561773,1.276607650242962
2024-08-19,0,1,0.05,52.55,43.72,35.36,0.56,24.83,58,Monday,0,Satisfactory,0.000951474604857354,1.236424989698815
2024-08-20,0,2,20.47,43.14,43.62,36.12,0.55,27.09,55,Tuesday,0,Satisfactory,0.4745015126329363,1.2076408616719652
2024-08-21,0,3,10.62,67.21,43.56,36.0,0.54,29.75,59,Wednesday,0,Satisfactory,0.15801217705517376,1.2099996638889823
2024-08-22,0,4,22.3,71.42,43.23,36.64,0.52,30.64,77,Thursday,0,Satisfactory,0.31223742477773386,1.17985775658904
2024-08-23,0,5,13.71,53.82,42.17,35.83,0.55,28.32,63,Friday,0,Satisfactory,0.25473796827611145,1.176946364234897
2024-08-24,0,6,22.21,40.0,43.35,35.82,0.64,30.42,55,Saturday,1,Satisfactory,0.5552498611875347,1.210217417583077
2024-08-25,1,7,15.18,69.35,40.45,36.39,0.53,34.6,51,Sunday,1,Satisfactory,0.21888965841533406,1.1115688069335512
2024-08-26,1,1,18.7,65.53,41.97,37.89,0.52,32.8,65,Monday,0,Satisfactory,0.28536543791157665,1.1076798343415586
2024-08-27,0,2,13.17,52.0,41.81,36.99,0.51,31.38,55,Tuesday,0,Satisfactory,0.2532691820636188,1.1303051823992476
2024-08-28,0,3,12.69,49.17,43.07,37.83,0.56,29.94,54,Wednesday,0,Satisfactory,0.2580841451933811,1.1385141056002892
2024-08-29,0,4,17.9,53.32,48.45,37.65,0.69,29.83,56,Thursday,0,Satisfactory,0.33570886427065555,1.2868522478480084
2024-08-30,0,5,34.21,127.86,51.89,38.86,0.82,31.49,107,Friday,0,Moderate,0.2675582459284963,1.3353058838636427
2024-08-31,0,6,20.83,72.92,42.14,39.56,0.56,25.27,82,Saturday,1,Satisfactory,0.2856554737170222,1.0652171220381388
2024-09-01,1,7,19.86,70.78,41.2,39.01,0.55,28.19,68,Sunday,1,Satisfactory,0.2805876970065418,1.0561391806872134
2024-09-02,0,1,20.73,81.61,43.19,38.4,0.6,19.45,73,Monday,0,Satisfactory,0.2540129574791132,1.1247392904324764
2024-09-03,0,2,24.91,94.23,42.87,45.7,0.6,17.86,98,Tuesday,0,Satisfactory,0.26435315033926027,0.9380741929815768
2024-09-04,0,3,13.79,48.6,43.45,51.25,0.61,16.85,66,Wednesday,0,Satisfactory,0.28374479758337495,0.8478047126234707
2024-09-05,0,4,20.25,83.77,43.29,54.42,0.65,28.52,66,Thursday,0,Satisfactory,0.24173328855995124,0.7954794569129994
2024-09-06,0,5,20.73,83.24,45.21,54.42,0.68,22.49,97,Friday,0,Satisfactory,0.24903889367625018,0.8307605970671449
2024-09-07,0,6,14.57,58.85,42.02,53.89,0.54,25.89,70,Saturday,1,Satisfactory,0.24757854756524253,0.7797363555879837
2024-09-08,1,7,20.18,79.75,41.14,54.43,0.62,23.83,68,Sunday,1,Satisfactory,0.2530407206218532,0.7558330413681716
2024-09-09,0,1,25.25,87.97,42.89,56.0,0.65,23.6,88,Monday,0,Satisfactory,0.28702963657728353,0.7658927203762999
2024-09-10,0,2,23.61,84.44,45.25,54.9,0.66,26.52,91,Tuesday,0,Satisfactory,0.27960678829858027,0.8242257150772831
2024-09-11,0,3,18.22,59.87,44.96,60.11,0.61,21.98,66,Wednesday,0,Satisfactory,0.30432598892166546,0.7479619451069797
2024-09-12,0,4,10.48,29.85,48.19,35.34,0.33,22.76,59,Thursday,0,Satisfactory,0.3510886596017891,1.3636102536473529
2024-09-13,0,5,9.05,28.3,17.28,36.61,0.36,24.35,45,Friday,0,Good,0.31978787286647603,0.47200205626821734
2024-09-14,0,6,18.02,69.43,13.07,38.49,0.36,23.89,50,Saturday,1,Good,0.25954194735100855,0.33956863092527123
2024-09-15,1,7,22.27,95.03,24.92,38.54,0.41,23.24,86,Sunday,1,Satisfactory,0.23434702364021637,0.6466007663205069
2024-09-16,1,1,32.06,135.17,42.69,39.29,0.48,22.25,110,Monday,0,Moderate,0.2371827892888371,1.0865357377104254
2024-09-17,0,2,41.81,151.99,42.71,39.9,0.62,23.8,144,Tuesday,0,Moderate,0.2750838689990217,1.0704257968857651
2024-09-18,0,3,23.14,89.24,36.47,38.84,0.52,22.1,116,Wednesday,0,Moderate,0.2593007329335799,0.9389801907877983
2024-09-19,0,4,22.65,76.59,34.49,39.19,0.5,25.02,48,Thursday,0,Good,0.2957304745096651,0.8800712222324005
2024-09-20,0,5,22.15,102.82,42.55,40.17,0.58,24.3,96,Friday,0,Satisfactory,0.21542499363693896,1.0592479314792302
2024-09-21,0,6,28.07,134.54,39.37,40.61,0.54,36.27,110,Saturday,1,Moderate,0.20863682112109252,0.9694654101291774
2024-09-22,1,7,32.31,181.02,35.68,41.64,0.47,27.28,196,Sunday,1,Moderate,0.17848855493931307,0.85686818999323
2024-09-23,0,1,48.77,207.37,47.71,50.28,0.48,18.59,167,Monday,0,Moderate,0.23518347710934673,0.948886048352019
2024-09-24,0,2,73.68,177.62,99.14,53.89,0.53,28.32,146,Tuesday,0,Moderate,0.41481812775486276,1.8396730674201025
2024-09-25,0,3,56.54,208.24,42.72,39.75,0.65,20.95,190,Wednesday,0,Moderate,0.27151362507137794,1.0747167107630915
2024-09-26,0,4,21.46,79.34,37.3,40.23,0.44,18.73,96,Thursday,0,Satisfactory,0.2704814380537638,0.9271685490508205
2024-09-27,0,5,16.78,67.44,41.15,40.23,0.4,17.76,72,Friday,0,Satisfactory,0.2488137234855096,1.0228682518348864
2024-09-28,0,6,17.22,66.29,35.21,40.09,0.34,20.35,62,Saturday,1,Satisfactory,0.2597676482474508,0.8782736646860401
2024-09-29,1,7,21.07,76.13,34.51,41.16,0.37,18.7,66,Sunday,1,Satisfactory,0.2767633946192835,0.8384351704482093
2024-09-30,0,1,36.45,145.96,34.01,41.5,0.43,19.12,125,Monday,0,Moderate,0.24972593520649938,0.8195178748149698
2024-10-01,0,2,43.28,173.74,37.98,41.38,0.45,22.37,136,Tuesday,0,Moderate,0.24910784798504385,0.917834480948651
2024-10-02,1,3,46.89,194.03,47.56,42.69,0.61,16.56,162,Wednesday,0,Moderate,0.24166364780375985,1.114077977494032
2024-10-03,0,4,42.74,174.49,45.52,41.37,0.5,26.87,156,Thursday,0,Moderate,0.24494238953851857,1.1003139714010222
2024-10-04,0,5,49.71,191.81,52.03,42.0,0.57,31.99,174,Friday,0,Moderate,0.25916269959007876,1.2388092288549455
2024-10-05,0,6,31.53,135.43,44.8,41.82,0.44,31.67,123,Saturday,1,Moderate,0.23281398266159767,1.0712575152421053
2024-10-06,1,7,35.06,141.96,46.27,41.56,0.42,32.54,136,Sunday,1,Moderate,0.24697096034298674,1.1133298572353567
2024-10-07,0,1,32.6,126.42,44.17,42.23,0.39,30.17,109,Monday,0,Moderate,0.2578705696985786,1.0459386583143124
2024-10-08,0,2,45.7,182.41,47.48,42.74,0.45,30.12,150,Tuesday,0,Moderate,0.25053449643470777,1.1109028753151904
2024-10-09,0,3,38.47,125.69,39.46,41.44,0.38,43.15,71,Wednesday,0,Satisfactory,0.306070466539067,0.9522198474372955
2024-10-10,0,4,38.41,143.53,39.37,40.79,0.37,40.89,116,Thursday,0,Moderate,0.2676095403323667,0.9651873093436357
2024-10-11,0,5,37.67,165.87,35.55,39.34,0.4,31.9,151,Friday,0,Moderate,0.2271055509070024,0.9036601668377815
2024-10-12,1,6,43.78,190.88,38.04,39.48,0.47,31.87,162,Saturday,1,Moderate,0.22935874741414777,0.9635255918121601
2024-10-13,1,7,63.38,259.97,42.17,39.39,0.75,31.73,171,Sunday,1,Moderate,0.24379735185608525,1.0705760166092875
2024-10-14,0,1,41.42,197.37,40.25,41.16,0.38,38.76,180,Monday,0,Moderate,0.20985964382329414,0.9778909188797573
2024-10-15,0,2,62.29,254.67,43.23,41.91,0.63,34.62,189,Tuesday,0,Moderate,0.24459102978006717,1.0314958168704802
2024-10-16,0,3,64.87,275.31,46.13,44.82,0.77,28.4,227,Wednesday,0,Poor,0.23562528656331824,1.029227793568096
2024-10-17,0,4,84.94,319.32,53.36,47.1,0.98,30.78,291,Thursday,0,Poor,0.2660027475259067,1.1329084643506444
2024-10-18,0,5,94.63,358.14,67.09,48.03,1.3,27.77,320,Friday,0,Very Poor,0.2642262728478731,1.3968350204382634
2024-10-19,0,6,80.8,290.52,57.74,47.24,0.99,30.53,252,Saturday,1,Poor,0.2781219785859157,1.2222690046001259
2024-10-20,1,7,82.89,308.86,45.74,47.36,0.91,22.91,256,Sunday,1,Poor,0.26837401190267396,0.9657937149928811
2024-10-21,0,1,80.43,297.37,38.56,47.46,0.85,23.24,239,Monday,0,Poor,0.27047112114634564,0.8124734908399724
2024-10-22,0,2,97.62,337.68,45.57,47.41,0.96,24.08,307,Tuesday,0,Very Poor,0.28909025440978875,0.9611894197027168
2024-10-23,0,3,101.62,355.09,34.92,48.11,0.92,28.1,300,Wednesday,0,Poor,0.28618096014585154,0.7258364735322234
2024-10-24,0,4,70.34,252.26,33.3,47.8,0.76,34.04,225,Thursday,0,Poor,0.2788392817395036,0.6966525739220556
2024-10-25,0,5,66.3,256.32,34.9,47.45,0.74,37.99,229,Friday,0,Poor,0.2586610385978059,0.7355109092706197
2024-10-26,0,6,97.53,315.31,37.74,48.21,0.85,44.42,228,Saturday,1,Poor,0.30931463292269096,0.7828249776343128
2024-10-27,1,7,117.78,371.78,61.47,49.69,1.37,44.82,323,Sunday,1,Very Poor,0.31680024969605014,1.2370695840069261
2024-10-28,0,1,85.48,264.15,47.52,47.59,0.91,44.31,236,Monday,0,Poor,0.323604000620708,0.9985288929336219
2024-10-29,0,2,86.22,281.09,58.58,44.9,1.06,41.74,234,Tuesday,0,Poor,0.3067344869353415,1.3046767695597394
2024-10-30,0,3,117.66,343.83,61.66,42.74,1.05,40.17,298,Wednesday,0,Poor,0.3422039862081847,1.442676311961555
2024-10-31,1,4,115.05,314.05,34.67,43.49,1.02,37.12,268,Thursday,0,Poor,0.366342927357334,0.7971945741102381
2024-11-01,0,5,126.23,336.84,29.76,43.65,0.83,32.24,275,Friday,0,Poor,0.37474764354745155,0.6817867853867616
2024-11-02,0,6,106.27,304.82,42.6,43.85,0.9,32.29,258,Saturday,1,Poor,0.34863196809159613,0.971493507071036
2024-11-03,1,7,104.28,311.28,39.59,43.8,0.91,32.29,275,Sunday,1,Poor,0.3350038442879773,0.9038810721732713
2024-11-04,0,1,138.9,393.53,47.7,45.95,1.02,51.05,326,Monday,0,Very Poor,0.35295910469445524,1.0380846489478457
2024-11-05,0,2,181.54,457.6,90.45,61.32,1.53,52.02,337,Tuesday,0,Very Poor,0.3967220193024034,1.4750486831296994
2024-11-06,0,3,130.42,418.21,72.28,63.23,1.55,9.85,355,Wednesday,0,Very Poor,0.3118528894131444,1.1431280811121176
2024-11-07,0,4,152.0,497.53,73.67,63.6,1.79,11.89,394,Thursday,0,Very Poor,0.30550920938417364,1.1583331512054793
2024-11-08,0,5,140.67,430.89,59.06,63.95,1.6,22.4,386,Friday,0,Very Poor,0.32646382309954225,0.9235338665310607
2024-11-09,0,6,120.56,388.44,46.41,63.04,1.19,32.24,319,Saturday,1,Very Poor,0.31036967587350234,0.7361991217958245
2024-11-10,1,7,109.99,373.0,38.11,15.0,0.78,23.97,334,Sunday,1,Very Poor,0.29487934866275206,2.540664972890018
2024-11-11,0,1,152.22,418.02,47.61,72.21,0.92,37.59,330,Monday,0,Very Poor,0.364145247496645,0.6593268717176469
2024-11-12,0,2,120.36,343.11,39.27,72.47,0.76,27.14,347,Tuesday,0,Very Poor,0.3507912811987036,0.5418793235988238
2024-11-13,0,3,138.22,428.21,30.1,64.18,1.06,23.7,369,Wednesday,0,Very Poor,0.32278554160842715,0.4689933828305729
2024-11-14,0,4,150.16,467.72,43.32,63.89,1.47,24.26,381,Thursday,0,Very Poor,0.3210467732607805,0.6780402757802041
2024-11-15,1,5,160.88,495.31,47.75,61.16,1.16,26.78,421,Friday,0,Severe,0.3248066801638029,0.7807389174723811
2024-11-16,0,6,191.22,576.61,47.62,58.26,1.53,24.99,391,Saturday,1,Very Poor,0.33162795769015524,0.8173702682165691
2024-11-17,1,7,182.69,590.39,48.73,58.89,1.75,22.67,391,Sunday,1,Very Poor,0.3094395177858785,0.8274748127908281
2024-11-18,0,1,306.91,844.09,45.09,58.12,1.96,29.78,468,Monday,0,Severe,0.36359866408086033,0.7758085382297767
2024-11-19,0,2,169.27,571.91,33.1,53.67,0.86,28.31,453,Tuesday,0,Severe,0.2959731374521667,0.6167317650956279
2024-11-20,0,3,138.63,457.35,37.89,54.16,1.09,32.54,403,Wednesday,0,Severe,0.3031157690364979,0.6995936669878754
2024-11-21,0,4,119.66,432.46,42.33,54.18,1.85,35.28,354,Thursday,0,Very Poor,0.27669610422475827,0.7812844626643664
2024-11-22,0,5,148.33,520.55,45.66,54.3,1.93,35.82,392,Friday,0,Very Poor,0.28494860657096144,0.8408838230416531
2024-11-23,0,6,127.97,454.23,51.62,55.13,2.07,30.12,394,Saturday,1,Very Poor,0.2817295140847255,0.9363321356190574
2024-11-24,1,7,92.24,331.67,44.93,56.4,2.01,31.83,297,Sunday,1,Poor,0.27810774932590376,0.7966310644271162
2024-11-25,0,1,132.24,459.87,36.21,57.61,1.45,34.92,365,Monday,0,Very Poor,0.2875595214395477,0.6285366032743268
2024-11-26,0,2,93.03,318.38,32.67,57.48,1.17,35.56,315,Tuesday,0,Very Poor,0.2921979932094355,0.5683715086340452
2024-11-27,0,3,81.01,294.8,32.29,57.48,1.22,34.98,241,Wednesday,0,Poor,0.27479646286307796,0.5617605146554429
2024-11-28,0,4,98.24,337.09,39.33,57.5,1.42,32.77,293,Thursday,0,Poor,0.2914355130251413,0.6839998810434988
2024-11-29,0,5,128.93,428.59,55.69,57.93,1.82,39.52,316,Friday,0,Very Poor,0.30082362395707735,0.9613324768975526
2024-11-30,0,6,118.79,427.27,60.7,57.76,1.96,34.05,351,Saturday,1,Very Poor,0.2780209170308958,1.050900095065773
2024-12-01,1,7,74.84,285.99,53.01,58.35,1.34,32.44,285,Sunday,1,Poor,0.26168746243968455,0.9084831347929502
2024-12-02,0,1,77.27,291.8,53.33,59.72,1.33,39.1,220,Monday,0,Poor,0.2648046516516569,0.8930005202611319
2024-12-03,0,2,72.05,277.28,50.31,59.47,1.29,45.2,274,Tuesday,0,Poor,0.25984563402172417,0.8459726171224791
2024-12-04,0,3,45.29,182.91,41.34,58.87,0.74,42.53,166,Wednesday,0,Moderate,0.2476080997426002,0.7022251227747371
2024-12-05,0,4,49.4,193.15,45.35,58.44,0.77,40.96,155,Thursday,0,Moderate,0.25575975895626407,0.7760094496903748
2024-12-06,0,5,55.49,222.89,50.54,58.59,0.96,43.59,184,Friday,0,Moderate,0.24895687339239655,0.8626043927966558
2024-12-07,0,6,61.06,251.34,57.16,59.2,1.17,28.76,206,Saturday,1,Poor,0.24293784344163907,0.9655403774425037
2024-12-08,1,7,100.48,345.03,74.52,59.17,1.6,46.6,302,Sunday,1,Very Poor,0.2912210448012914,1.2594217915460888
2024-12-09,0,1,48.64,167.16,45.01,59.17,0.79,46.66,152,Monday,0,Moderate,0.29097868563180873,0.7606894100575612
2024-12-10,0,2,60.03,208.64,39.02,59.19,0.79,37.99,163,Tuesday,0,Moderate,0.28772046166983983,0.6592328671679563
2024-12-11,0,3,56.3,223.56,41.92,59.27,0.87,26.55,171,Wednesday,0,Moderate,0.251833948298714,0.7072716876545153
2024-12-12,0,4,77.01,297.75,48.59,59.84,1.1,26.56,273,Thursday,0,Poor,0.25863978980219016,0.8119985274066631
2024-12-13,0,5,60.57,225.21,40.4,59.55,0.79,30.59,201,Friday,0,Poor,0.26894896900897075,0.6784213806177363
2024-12-14,0,6,74.03,278.47,45.4,59.78,1.01,33.46,175,Saturday,1,Moderate,0.26584550343500185,0.7594511944711952
2024-12-15,1,7,105.21,379.62,60.5,60.89,1.44,34.37,293,Sunday,1,Poor,0.27714555931864604,0.9935948442117187
2024-12-16,0,1,161.17,563.32,72.29,60.66,2.22,29.15,390,Monday,0,Very Poor,0.28610735840894413,1.1917241688552311
2024-12-17,0,2,168.01,613.91,83.33,61.62,3.37,28.91,442,Tuesday,0,Severe,0.2736720321598926,1.3523204556441974
2024-12-18,0,3,167.79,608.39,64.93,60.95,2.78,32.59,441,Wednesday,0,Severe,0.27579348319674085,1.0652992509763328
2024-12-19,0,4,136.81,652.17,48.65,61.43,3.62,34.59,460,Thursday,0,Severe,0.20977658877629166,0.7919581976301159
2024-12-20,0,5,125.73,435.96,41.43,61.1,1.18,29.82,382,Friday,0,Very Poor,0.28839801155156414,0.6780686287940051
2024-12-21,0,6,96.36,379.74,57.59,62.04,1.59,30.55,333,Saturday,1,Very Poor,0.25375256086394476,0.9282719329026543
2024-12-22,1,7,135.05,507.69,68.82,62.42,2.79,31.43,392,Sunday,1,Very Poor,0.2660087796488255,1.1025310633561256
2024-12-23,0,1,136.27,506.57,63.35,62.14,2.27,30.7,418,Monday,0,Severe,0.2690052654321167,1.019471995579016
2024-12-24,0,2,88.98,327.4,49.58,62.53,1.29,32.15,303,Tuesday,0,Very Poor,0.27177763372701186,0.792899281481004
2024-12-25,1,3,86.53,344.46,52.68,62.88,1.34,29.75,309,Wednesday,0,Very Poor,0.25120477700735133,0.8377861263062776
